Geneid	length	lib13	lib14	lib15	lib16	lib17	lib18	lib19	lib20
DDB_G0280021	858	9.13403	5.86036	3.18991	2.69214	1.6967	1.95938	0.997409	1.00928
DDB_G0280023	255	0	0	0	0.343095	0.331783	0	24.5859	16.8494
DDB_G0280025	1773	0.134354	0.0519442	0.135895	0.119527	0.0801589	0.0671949	0.0105739	0.0209093
DDB_G0280029	3099	0.204228	0.122505	0.125444	0.183344	0.0448968	0.0803845	0.0598641	0.058231
DDB_G0280031	3180	0.0193379	0.0639093	0	0	8.46E-10	0.000171602	0.158036	0.0820117
DDB_G0279867	1335	1.08E-08	0.0127993	18.463	18.3847	8.60977	10.0123	8.95497	7.26625
DDB_G0279871	1197	22.0951	13.2446	1.08091	1.58765	0.367936	0.305911	0.203261	0.150153
DDB_G0279873	1197	2.23162	1.7806	15.1517	18.5433	17.2413	16.3014	4.71715	5.58857
DDB_G0279875	156	0	0	4.03184	2.64822	3.05841	8.22304	147.95	84.9994
DDB_G0279877	1218	2.77081	1.63662	25.0545	24.2874	16.2374	18.2188	2.53879	2.44123
DDB_G0279879	1467	2.41963	1.61301	6.17029	6.59052	4.35605	3.51863	0.624652	0.55309
DDB_G0279881	357	23.2372	20.791	44.5645	49.8333	32.4023	37.8978	8.05622	6.47754
DDB_G0279883	231	2.58484	0.949506	3.25558	3.90026	0.450025	0	1.31458	0
DDB_G0279885	249	0.250707	0	0	0.383287	0	0	0	0
DDB_G0279887	156	18.1477	9.87821	44.5749	27.2711	23.4188	25.225	40.0669	14.7719
DDB_G0279889	444	0.143684	0.225943	1.32364	2.24094	1.38524	0.956491	0.715611	0.313821
DDB_G0279891	1188	0.123674	0.0668444	0.520335	0.484537	0.372655	0.455377	0.0854972	0.0168756
DDB_G0279893	312	0	0	0	0	0	0.196293	0	0
DDB_G0279895	537	0.914629	0.445055	0.932994	3.4063	1.92637	1.41953	0.9714	0.622271
DDB_G0279897	1122	1.14169	0.689372	2.03144	2.22179	1.15683	0.723902	0.0590937	0.0806435
DDB_G0279899	1122	2.90794	2.02756	2.90483	4.04822	2.38069	1.54777	1.22533	0.922701
DDB_G0279901	1206	0.0603612	0.0328064	0.535869	0.799399	0.785397	0.625219	0.21889	0.247922
DDB_G0279903	1392	2.81616	3.36222	2.70224	1.35121	1.02099	0.656837	1.22394	1.30213
DDB_G0279905	876	1.11043	0.86698	2.70782	3.70869	2.12212	2.09553	0.433558	0.553151
DDB_G0279907	853	15.9229	13.3043	29.2289	39.7559	24.0977	24.1866	21.9635	30.8919
DDB_G0279795	2175	0.0304202	0	0.0944316	0.132598	0.478098	1.03699	19.4233	14.8294
DDB_G0279797	765	4.85521	5.6215	50.8039	25.232	8.60518	8.15692	5.31611	5.97585
DDB_G0279799	1131	0.310067	0.408647	3085.17	3448.03	3131.42	3185.49	568.751	672.243
DDB_G0279801	951	6.48754	5.54934	19.5528	20.0407	22.468	20.3303	14.5976	12.1617
DDB_G0279803	1734	0.481184	0.298172	0.644742	1.08108	0.644229	0.839019	0.28198	0.266888
DDB_G0279805	1257	1.0179	0.545627	1.06915	1.15214	0.60529	0.998575	0.573767	0.69065
DDB_G0279807	1908	4.71222	4.25685	17.0018	13.5669	5.49085	5.39117	8.63502	7.98229
DDB_G0279809	2931	1.26689	0.865889	0.525174	0.408756	0.239436	0.133685	1.15566	0.917835
DDB_G0279811	255	0	0	2.98157	8.57737	12.276	8.32996	3.99521	4.43405
DDB_G0279813	2346	2.31481	1.43067	14.9845	20.0169	9.07776	9.67943	12.261	14.5319
DDB_G0279815	447	0.782282	0.292593	274.914	322.317	86.4801	63.8696	10.0668	11.4233
DDB_G0279817	669	0.0993208	0.145708	1.06102	1.02123	2.59904	2.5949	2.08136	2.54039
DDB_G0279819	1209	0.0150324	0	0.987757	1.56803	0.181651	0.0710806	0.0167284	0.0659059
DDB_G0279821	1749	5.6495	3.22615	4.05465	3.29026	1.25223	1.31987	1.29923	1.24713
DDB_G0279823	2685	6.62879	4.82836	10.162	11.1544	12.9135	16.7174	23.4523	20.5709
DDB_G0279825	3672	0.801325	0.535244	0.863017	0.684229	0.532105	0.688426	0.335087	0.436821
DDB_G0279827	1248	13.0882	10.427	4.77636	3.01498	5.93331	5.56718	10.6774	9.58147
DDB_G0279829	804	5.0656	3.59564	85.1556	105.221	57.2125	61.3557	14.7857	17.5325
DDB_G0279831	2787	1.25079	0.820666	13.2873	13.9156	9.48559	11.2816	10.0294	10.3049
DDB_G0279833	210	0	0	0	0	0	0.510254	0.48682	0.902415
DDB_G0279835	1644	1.13986	0.511549	0.817488	0.836957	0.212109	0.245193	0.173413	0.206364
DDB_G0279837	390	41.8287	25.3653	81.0355	85.2388	42.0987	37.1925	16.3562	17.0541
DDB_G0279839	333	3.02115	0.709682	1.52631	2.54674	1.58027	1.1668	1.20785	0.445202
DDB_G0279841	138	20.4589	7.99484	8.17676	10.1808	3.10237	4.62517	6.04049	2.66014
DDB_G0279843	816	3.1428	2.59381	11.0448	12.0902	16.3538	18.4569	4.02765	3.9997
DDB_G0279845	2466	0.0397185	0.0143272	0.15263	0.123516	0.00783291	0.00770042	0.0145541	0.0143202
DDB_G0279851	516	3.11105	1.78637	0.895502	0.394705	0	0.0633635	1.23406	0.696987
DDB_G0279853	129	0	0	0	0	0	0	0	0
DDB_G0279855	396	58.9279	54.4723	63.9884	63.1835	32.1903	31.3362	18.6037	14.5864
DDB_G0279857	6549	0.753262	0.665171	3.35668	3.26585	1.75094	1.86742	0.765574	0.664835
DDB_G0279859	3426	0.488625	0.514577	0.434953	0.366161	0.16634	0.210854	0.105508	0.143099
DDB_G0279861	1080	0.240958	0.351648	0	0	0	0	0.229969	0.049661
DDB_G0279865	419	35.3829	28.1981	39.5253	52.7684	37.2909	33.065	47.271	61.3061
DDB_G0279735	2358	7.63563	5.87108	12.2481	13.7854	10.0224	10.1505	16.0615	17.4522
DDB_G0279737	3855	1.30481	1.02972	0.275572	0.172459	0.0673372	0.0994414	0.215043	0.251184
DDB_G0279739	1383	1.8664	1.48592	3.35991	4.05558	1.64435	1.60997	0.425376	0.712457
DDB_G0279741	3255	0.0539024	0.0158871	6.19489	9.21716	10.1717	13.9355	4.58951	6.34712
DDB_G0279743	1248	7.07957	4.74099	12.3607	13.2731	4.52531	3.96341	1.35274	1.23643
DDB_G0279745	1233	1.62907	1.19715	5.49874	4.53533	2.99449	2.73929	5.599	5.25721
DDB_G0279747	870	11.6413	13.0764	22.6477	14.3951	7.13345	7.38441	22.8373	20.5355
DDB_G0279749	324	17.8732	9.27353	23.0321	17.4802	10.1447	11.4279	5.83009	6.68501
DDB_G0279751	2568	2.12181	2.11038	35.3866	41.3311	24.287	22.5028	18.9861	22.1058
DDB_G0279753	3855	2.32574	1.31698	10.5056	10.0347	4.11966	5.32615	3.86346	4.43473
DDB_G0279755	1650	3.24383	2.81939	9.40952	7.1068	20.7508	22.353	7.99842	7.11555
DDB_G0279757	978	0	0	0.0697023	0.272665	0.143865	0.16374	26.3675	36.7257
DDB_G0279759	1968	3.68629	1.67822	5.02825	5.29355	1.6086	2.09695	2.03598	1.82958
DDB_G0279761	1176	1.8817	0.930758	7.53958	9.7391	5.70147	5.35494	2.14755	2.38829
DDB_G0279763	1560	0	0.0120402	0.118147	0.0693835	0.305333	0.507661	4.45627	7.17878
DDB_G0279765	2448	1.32797	0.88105	4.11883	4.8148	3.07991	3.29945	1.07845	1.29212
DDB_G0279767	1557	0.13344	0.0482695	0.276299	0.445064	0.391115	0.287029	0.0738267	0.0606112
DDB_G0279769	819	2.23361	1.49404	3.35417	7.45031	2.12174	1.67452	0.392268	0.414466
DDB_G0279771	816	0	0.106721	0.191554	0	0	0	0.0819397	0
DDB_G0279773	645	0	0.113951	0	0.0106696	0	0.113754	0.509921	0.0807658
DDB_G0279775	1947	0.378796	0.13059	0.0152733	0.0536749	0.17403	0.321703	0.237278	0.261544
DDB_G0279777	1509	0.662249	0.45676	0.617337	1.0598	0.809056	1.37754	0.473848	0.239753
DDB_G0279779	123	0	0	0	0	0	0	0	0
DDB_G0279781	519	1.08199	0.75488	2.12772	3.00119	2.60101	3.66222	0.801013	0.517186
DDB_G0279783	888	0	0	4.47041	4.82543	4.93062	4.40213	0.800967	0.814291
DDB_G0279785	297	14.186	7.97735	33.0667	42.8122	8.36969	7.12953	4.25809	4.37795
DDB_G0279787	609	0.496698	0.168721	0.0680856	0.197697	0	0	0.0880221	0
DDB_G0279789	591	8.21241	5.93327	4.85569	5.03845	4.07901	4.22802	0.832871	1.05109
DDB_G0279791	1146	11.2064	11.1151	147.504	130.164	91.2254	105.713	91.4162	88.9404
DDB_G0279793	1563	25.2736	31.8107	84.9735	100.448	94.5153	73.2222	22.2185	16.2301
DDB_G0279605	588	116.718	109.79	616.257	742.963	846.301	787.672	347.289	361.167
DDB_G0279607	3657	18.8784	15.4217	60.4772	64.1084	31.0937	31.1592	16.2526	18.8404
DDB_G0279609	1260	0.0428859	0	0.0761474	0.0897467	0.275877	0.202498	8.93076	6.54182
DDB_G0279611	846	13.2512	8.75373	13.9339	8.2056	1.46713	2.08434	2.6233	2.6394
DDB_G0279613	1770	13.3329	13.1863	19.6748	9.36427	2.77843	3.11949	4.07713	4.0756
DDB_G0279615	333	0	0	16.5713	31.0702	130.284	107.512	25.0628	19.2921
DDB_G0279617	633	0	0	4.74409	8.77526	7.16333	5.94014	14.8736	18.4806
DDB_G0279619	528	0.888643	0.348659	5.53147	5.16953	1.0152	1.1267	0.25108	0.295371
DDB_G0279621	516	2.22914	1.03247	5.94357	4.78788	0.596651	0.9155	0.854791	0.680632
DDB_G0279623	489	0.394518	0.369286	6.24131	4.16517	1.17942	1.05287	0.909711	0.706868
DDB_G0279625	147	9.49787	5.75884	1.20724	0.684524	0	0	2.48946	0.671896
DDB_G0279627	405	9.03402	5.02068	5.66815	3.40862	1.53996	1.97215	0.57039	1.22719
DDB_G0279629	1761	4.76613	3.41009	21.673	24.9583	26.2022	27.9828	16.4051	18.0977
DDB_G0279633	978	10.8263	9.58589	58.5848	68.7364	29.7321	27.1574	5.47125	5.34861
DDB_G0279635	1200	3.51954	2.14559	10.9375	15.1063	10.1044	9.18429	5.65662	4.77322
DDB_G0279637	903	1.85012	1.99739	17.1008	16.3565	12.6027	11.5485	11.8401	9.67001
DDB_G0279639	3030	7.96317	7.22577	13.8956	16.9507	12.4998	13.5988	14.6412	15.5245
DDB_G0279641	993	5.26965	2.87384	7.89398	10.034	7.04683	7.33459	2.75642	2.1009
DDB_G0279643	2340	0.0140263	0.0227736	0.0621963	0.0349114	0.323953	0.33473	32.0822	38.946
DDB_G0279645	1161	0.600365	0.515858	5.52767	4.55481	2.14434	2.43199	14.6624	14.0152
DDB_G0279647	1137	10.6296	8.27777	25.5121	28.9338	18.2743	16.5197	8.34969	7.86908
DDB_G0279649	4002	5.61	4.45532	24.6874	27.5395	17.2458	18.1768	10.2071	10.0144
DDB_G0279651	384	0.176987	0.10105	0.158347	0	0.497552	0.468281	311.386	292.779
DDB_G0279653	2280	4.21345	2.42483	8.45142	12.1989	8.55734	9.25163	20.1838	31.7552
DDB_G0279655	1407	4.54661	3.08813	13.0067	17.8268	13.3105	10.9481	2.41639	2.42029
DDB_G0279657	5034	2.33596	1.70084	14.8281	16.2516	14.1298	16.0986	6.09894	8.91933
DDB_G0279659	2766	10.1904	9.14627	43.7758	51.3738	25.1245	24.5479	11.1191	8.0626
DDB_G0279661	537	5.81145	4.16265	19.3192	24.1228	14.6261	16.5978	7.92347	5.99521
DDB_G0279663	777	12.7306	9.53442	21.6644	27.9149	24.0246	23.7868	6.73804	4.88785
DDB_G0279665	4134	12.1737	8.63772	1.64369	1.67541	0.764031	1.00328	1.64917	1.84106
DDB_G0279667	465	1672.09	1516.48	1532.55	1640.38	2421.65	2242.45	526.444	488.573
DDB_G0279669	2265	0.612882	0.370079	1.63427	2.01026	0.708071	0.694584	0.256	0.188933
DDB_G0279671	1605	0.0107347	0	11.4302	13.42	5.95426	7.50155	0.771626	0.677801
DDB_G0279673	1941	2.04008	1.44152	11.0659	11.7576	7.74767	7.83842	9.78377	9.64569
DDB_G0279675	1623	1.78029	1.70141	14.1801	14.9422	4.74882	5.25394	34.2037	40.2184
DDB_G0279677	675	27.0512	20.9153	83.8154	102.988	80.6971	77.3134	18.6225	14.5517
DDB_G0279679	855	1.10033	0.640049	1.78982	2.05142	1.763	1.20957	0.316511	0.364129
DDB_G0279683	819	5.88427	3.80301	28.6028	28.1699	18.1084	13.7815	12.3757	14.3595
DDB_G0279685	1044	1.30888	0.477945	1.99647	1.66713	1.12065	1.16571	0.707117	0.814922
DDB_G0279687	270	2.76032	2.93825	81.2596	146.81	171.39	162.456	97.9825	57.0498
DDB_G0279689	3495	6.16613	4.78562	9.12818	7.87005	3.59143	3.66641	2.56794	2.80458
DDB_G0279691	1953	0	0	0.0788533	0	0	0.0280727	0.183777	0.115823
DDB_G0279693	3078	2.14334	1.90116	5.43344	6.01426	4.98092	5.26279	2.50544	2.67811
DDB_G0279695	255	122.601	141.834	48.557	35.6819	81.6186	99.6263	72.5284	66.8063
DDB_G0279697	294	38.2062	29.4865	35.4266	39.7464	30.2475	31.1166	12.2817	13.0786
DDB_G0279701	1125	2.77664	1.86746	9.89641	11.6575	8.22512	7.57281	7.19688	6.4545
DDB_G0279703	2436	4.47896	3.71037	9.71563	12.0526	6.47959	7.53485	3.63418	4.12258
DDB_G0279705	666	0.0333262	0	312.861	426.737	485.649	625.2	209.111	169.419
DDB_G0279707	654	10.4112	11.427	6.16024	4.14398	7.48201	8.2823	8.35343	8.94385
DDB_G0279709	756	0.0277344	0.0608247	10.6084	10.2681	31.0585	21.476	11.5414	13.6505
DDB_G0279711	408	0	0	15.7693	12.8959	76.9034	56.3566	18.7163	25.0677
DDB_G0279713	735	0.23092	0.348422	522.395	626.498	700.598	807.181	557.415	662.775
DDB_G0279715	1449	0.895186	0.735601	0.601623	0.696828	1.01574	1.09571	0.469154	0.581312
DDB_G0279717	1602	59.4485	58.2075	30.7378	20.7525	50.0296	55.2965	33.9907	35.3351
DDB_G0279719	2829	0.0113975	0	8.45869	12.2426	28.9497	33.2067	5.31159	5.07178
DDB_G0279721	1146	14.0941	11.8279	113.921	106.406	122.188	129.587	89.1981	99.8705
DDB_G0279727	2142	0.0928273	0.0586387	1.02916	1.20442	3.62553	6.70003	156.9	45.8396
DDB_G0279731	798	6.32698	4.16873	34.4445	29.3136	18.0469	14.7767	4.27415	4.10073
DDB_G0279407	459	239.148	187.673	712.589	704.481	876.553	756.992	354.273	342.066
DDB_G0279409	3003	3.20607	2.62483	13.5794	12.005	9.65268	10.9291	8.73994	9.96118
DDB_G0279411	1152	259.102	306.838	281.461	221.069	434.853	481.702	247.592	261.173
DDB_G0279413	984	9.84616	8.7243	132.118	191.298	193.639	179.597	162.027	166.827
DDB_G0279415	600	437.626	376.693	2045.06	2494.67	1631.47	1646.32	313.097	410.247
DDB_G0279417	6444	3.60961	2.58868	4.14963	3.64812	6.73055	7.96972	7.16481	6.9075
DDB_G0279419	1473	1.88241	1.55051	4.14687	5.18116	4.32683	4.95012	14.2409	16.0335
DDB_G0279421	816	4.58948	2.83954	15.5249	15.8665	10.0473	9.79958	18.8708	17.582
DDB_G0279423	234	530.25	221.273	680.632	980.654	408.2	441.93	394.595	389.723
DDB_G0279425	3717	4.91857	4.00345	46.0176	56.9308	50.7758	52.1835	58.0166	60.1864
DDB_G0279427	1806	5.15587	4.11556	15.7181	17.2963	14.5858	16.5226	25.1726	26.5584
DDB_G0279429	2064	5.11181	5.2573	29.6791	33.7678	8.76071	9.04742	33.0141	31.7288
DDB_G0279431	1581	0.0218479	0.0118532	2.28765	4.0706	8.94947	10.5058	5.58272	4.97245
DDB_G0279433	1104	55.0443	45.4409	41.8509	44.7576	29.2336	31.9188	22.4232	22.6264
DDB_G0279435	1461	2.71949	2.61456	3.74256	3.71996	7.77204	7.78576	15.3829	14.1524
DDB_G0279437	1122	6.23024	7.75281	6.64535	4.15016	2.49877	2.81355	4.79736	4.99757
DDB_G0279439	2415	15.2066	12.3157	180.872	180.106	49.9195	56.9684	64.8181	57.0797
DDB_G0279441	3360	1.05592	0.859842	2.6279	2.66794	2.77169	3.01865	2.54365	2.90562
DDB_G0279443	885	6.28181	5.74128	58.577	41.5607	32.835	38.2778	17.3513	19.6095
DDB_G0279445	855	0.257523	0.179214	7.0344	6.45092	3.95952	3.37553	2.63759	2.36653
DDB_G0279447	486	51.611	22.7268	7.67038	11.1059	7.61225	3.12603	4.66599	6.11025
DDB_G0279449	3303	18.4417	12.9022	36.2142	51.4779	21.8782	22.095	5.917	7.36103
DDB_G0279451	1095	5.75983	5.0151	16.75	17.3162	13.6181	13.6693	3.86824	2.61533
DDB_G0279453	2595	0.5822	0.203191	4.07463	3.87627	2.01304	2.65618	0.976711	0.981277
DDB_G0279455	840	0	0	0.511609	0.792174	19.9504	34.3219	12.3557	8.18438
DDB_G0279457	225	0	0	0	0	1.27586	0.443176	0	0
DDB_G0279459	3099	6.88719	5.65223	12.7151	13.5437	21.0828	26.1903	1.39004	0.971266
DDB_G0279461	3021	4.20009	3.09409	28.4606	34.3657	24.4778	24.7979	26.6561	35.2436
DDB_G0279463	1623	0.551041	0.563304	3.62948	4.70218	13.7272	15.6252	9.12717	8.28127
DDB_G0279465	1305	0.411074	0.148938	2.6274	3.00878	1.50177	1.98726	2.46545	1.78347
DDB_G0279467	126	4.51299	1.30987	2.11722	3.40168	4.85783	6.35869	7.92989	10.5843
DDB_G0279469	123	1.27543	2.43195	8.93658	2.87891	12.7408	8.1169	2.36985	0.604363
DDB_G0279471	339	0.11606	0.407314	0.418335	0	0.504462	0.318101	0	0.142075
DDB_G0279473	1230	0.250238	0.192118	33.2736	38.6669	50.8853	48.71	15.6364	4.80553
DDB_G0279475	474	6.88936	4.76375	37.1221	40.8795	45.1234	41.4908	13.4449	15.5523
DDB_G0279477	4092	0.656206	0.412583	1.8314	1.86786	0.813865	1.11311	0.800759	1.05184
DDB_G0279479	201	34.5	10.3824	99.5404	162.492	6.056	5.52732	4.84647	2.45984
DDB_G0279481	975	3.34743	2.81429	11.9316	13.8381	7.46403	7.9624	8.16321	7.71878
DDB_G0279483	3651	0.0606689	0.03278	0.0691499	0.327906	1.76929	2.73042	4.68163	3.68037
DDB_G0279485	4137	2.08771	1.48848	0.98251	0.799934	0.276539	0.298653	0.598432	0.564091
DDB_G0279487	8004	5.24523	4.0458	7.03844	5.91097	1.09921	1.11655	1.23468	1.3208
DDB_G0279489	2541	0.974013	0.700053	1.76246	2.17956	1.63655	1.50815	1.43626	1.49617
DDB_G0279491	1725	3.86261	3.22435	7.3448	7.27889	4.59968	5.78152	1.43192	1.1814
DDB_G0279493	2019	0.447086	0.457806	0.190598	0.206015	0.0392758	0.0771499	0.136601	0.197353
DDB_G0279495	375	0.627868	0.133791	0.610429	0.302608	0.520803	0.789556	0.425873	0
DDB_G0279497	1668	1.78657	1.2807	0.273305	0.295062	0.208418	0.132298	0.374451	0.446784
DDB_G0279499	588	1.69625	2.05382	19.222	18.0214	28.863	29.305	5.08661	3.45724
DDB_G0279501	4881	0.653939	0.537766	1.71343	1.72882	1.35507	1.43501	0.258375	0.192617
DDB_G0279503	657	6.42834	8.61318	1.63544	1.61947	1.12254	1.21029	0.661896	0.653502
DDB_G0279505	447	0	0	7.3357	6.66267	30.7209	24.8755	12.6223	17.7099
DDB_G0279507	1551	4.23348	3.9397	8.48582	7.33547	11.576	11.5876	2.9171	3.09084
DDB_G0279509	3597	0.814708	0.55668	1.00729	1.17476	0.75752	0.877984	0.270406	0.441201
DDB_G0279511	3690	1.79541	1.34273	8.6301	10.231	14.7245	16.1969	11.3934	7.90551
DDB_G0279513	1854	2.70239	1.89345	12.5921	11.2048	3.32568	3.48808	1.09419	1.00776
DDB_G0279515	2979	1.89188	1.25868	4.05332	4.21229	1.55751	1.68876	0.981804	1.14666
DDB_G0279517	1653	0.581007	0.337614	2.4303	2.34662	0.557619	0.64424	0.481637	0.485402
DDB_G0279519	714	22.9901	16.4572	28.437	30.0921	19.5429	19.0488	5.1362	5.74428
DDB_G0279521	636	0.571659	0	0.0636447	0.0460777	0	0	0.0410017	0.0404825
DDB_G0279523	1944	0.00862398	0	0.0152999	0.0322607	0.0307657	0.0100701	0.0190157	0.0280719
DDB_G0279525	513	1.31798	1.63566	0.452364	0.598435	0.0670448	0	0.118812	0.0587133
DDB_G0279527	3702	9.79543	8.34228	7.97197	6.9965	4.38037	4.56428	2.66186	2.64595
DDB_G0279529	1896	0.00887147	0.00961322	0.204941	0.265959	1.79929	1.14406	55.9194	65.2815
DDB_G0279531	699	0.651712	0.341014	1.87872	1.27307	1.87587	1.62967	0.353633	0.27921
DDB_G0279533	1686	0.212973	0.109989	0.305938	0.316734	0.302639	0.213778	0.134468	0.132363
DDB_G0279535	891	10.3465	9.07856	10.4761	14.1289	6.84299	8.18663	5.05768	5.1333
DDB_G0279537	3432	4.83725	4.20757	10.7026	10.6437	10.1269	11.8016	5.32768	5.63013
DDB_G0279541	660	0	0	0.0601569	0	0.128562	0.124291	529.203	733.146
DDB_G0279543	249	0	0	0	0.732946	0	0	6.86705	4.7106
DDB_G0279545	879	0.0225587	0	0	0.028615	0	0	18.2507	22.6223
DDB_G0279547	1023	0.297583	0.121105	0.460503	0.771116	0.654547	0.528808	0.269207	0.306077
DDB_G0279549	702	67.6647	57.6386	130.59	133.282	84.778	70.312	20.2366	17.4059
DDB_G0279551	714	2.97909	1.88365	0.481983	0.539422	0.604809	0.842545	0.616345	0.506848
DDB_G0279553	1410	1.037	0.759933	2.57372	2.36504	3.25593	3.24116	0.346492	0.354624
DDB_G0279555	1056	1.63605	0.872043	62.33	67.7001	16.6191	17.4567	6.9742	5.79478
DDB_G0279557	2349	4.74181	5.17034	6.62684	7.17848	3.93688	3.54433	141.822	165.238
DDB_G0279559	2711	5.65833	5.19099	17.3384	21.8382	15.5337	17.2947	18.3939	21.7703
DDB_G0279561	1629	21.9161	30.8604	15.5795	15.2854	21.1817	23.3607	25.4083	12.2648
DDB_G0279563	576	4.75877	3.35335	12.2071	16.2914	9.86136	10.5545	9.18426	8.21324
DDB_G0279565	3285	2.60011	1.53117	3.79323	4.56404	3.55218	3.91991	1.14359	1.27672
DDB_G0279567	831	0.0243306	0	0.129793	0.309803	0.0301081	0.0293047	0.110071	0.0812016
DDB_G0279569	5298	1.15958	0.679288	6.30769	8.33233	3.94647	4.03799	4.01952	4.40668
DDB_G0279571	1614	0.650587	0.566965	3.35012	3.67968	1.64442	1.75034	4.09229	4.44644
DDB_G0279573	5220	0.859538	0.714756	0.700724	0.519285	0.0453982	0.0764776	0.133935	0.159561
DDB_G0279575	5328	1.92316	2.09246	6.87278	3.44384	0.470096	0.812706	1.06162	1.09005
DDB_G0279577	4266	0.298591	0.303924	2.52181	1.92469	0.195317	0.131899	0.174018	0.149852
DDB_G0279579	963	0.120052	0.0436688	1.13781	0.784315	0.0489725	0.0477639	0.0224295	0.0663162
DDB_G0279581	294	0.483623	0	1.18089	0.470371	0.238169	0	0.416328	0.613059
DDB_G0279583	2766	0.327027	0.132646	0.414249	0.341089	0.0896565	0.122095	0.0512992	0.0630877
DDB_G0279585	1185	0.455546	0.577363	25.9428	27.5095	17.304	22.8432	18.8671	21.0179
DDB_G0279587	852	1.99939	1.38916	0.669151	0.806569	0.0580942	0.113076	0.424087	0.313608
DDB_G0279589	453	21.5393	15.8819	184.985	212.051	152.682	120.617	11.6935	10.9655
DDB_G0279591	2208	30.0124	36.2528	20.1644	17.4705	28.2807	37.5918	89.4779	45.5636
DDB_G0279593	2274	2.78682	1.94338	6.9461	7.46091	4.08156	4.81051	1.97517	2.21003
DDB_G0279595	1077	0.0561182	0.0919637	0	0	0	0.0408983	0.0456946	0.0615974
DDB_G0279597	3711	0.316276	0.234819	0.77844	0.529145	0.0852054	0.044405	0.186804	0.188307
DDB_G0279599	1548	0.447815	0.147363	2.32471	2.18505	1.55424	1.82606	4.05119	5.23235
DDB_G0279601	1830	1.13585	0.65062	0.557079	0.276564	0.0879841	0.129548	0.163041	0.300884
DDB_G0279603	429	2.1189	1.43016	5.34813	6.75472	6.06112	6.45911	5.21086	5.33686
DDB_G0279185	1305	18.2853	23.5148	5.09634	6.05153	27.2435	20.5261	38.9066	32.6321
DDB_G0279187	1383	257.338	327.709	361.442	190.063	130.796	99.9921	149.329	163.251
DDB_G0279189	609	5199.17	5774.76	1752.05	1547.18	653.924	430.575	613.338	551.995
DDB_G0279191	1779	0.896445	0.899485	5.68422	5.60389	6.938	5.37683	13.2317	11.8236
DDB_G0279193	5184	12.4272	13.916	42.8109	39.4388	39.8687	39.7393	38.3855	37.5397
DDB_G0279195	2415	2.35042	2.04528	2.97943	2.02253	5.88515	6.62056	1.13951	1.04794
DDB_G0279197	186	1.34019	0	0.916659	1.93222	0	0.596868	0	0
DDB_G0279199	204	0	0	0	0	0	0	0	0
DDB_G0279201	300	21.1916	7.04397	28.0775	41.1519	13.8163	13.2232	12.4544	13.7407
DDB_G0279203	1218	0	0	0.661321	0.748738	0.809782	0.721817	0.265189	0.26119
DDB_G0279205	3162	3.00698	2.01062	1.57719	1.02901	0.214446	0.17584	0.465614	0.572557
DDB_G0279207	447	2949.79	3379.67	1241.36	1054.52	600.832	399.773	480.111	460.765
DDB_G0279209	399	39.6065	27.3388	100.869	121.956	65.1856	51.754	14.7496	8.97687
DDB_G0279211	2478	30.8619	24.7607	42.6259	31.2293	2.35275	1.58541	3.99539	3.73176
DDB_G0279213	1911	5.83806	4.43981	12.7911	14.7838	8.04353	7.69219	4.78024	4.57083
DDB_G0279215	756	0	0	0.0503348	0.0711489	0.0353526	0	0.0324605	0.0315657
DDB_G0279217	1932	1.18375	0.660506	1.64983	1.33758	0.378129	0.535338	0.181807	0.152652
DDB_G0279219	1794	0.462843	0.56319	0.821235	0.448023	0.303897	0.486069	0.135542	0.246294
DDB_G0279221	264	77.1019	63.6784	38.0297	38.5693	19.7495	16.7368	13.7031	12.4209
DDB_G0279223	552	4.61022	4.36709	11.5796	16.9248	17.8734	15.4093	11.4992	12.6553
DDB_G0279225	2136	1.85183	1.21848	14.9567	17.918	11.9008	12.5471	7.67106	6.9342
DDB_G0279227	735	9.87184	7.1585	7.90962	6.7163	4.40946	4.38171	1.57369	1.68209
DDB_G0279229	753	11.6582	13.1828	89.9114	56.6253	11.9829	14.5038	8.31928	8.70656
DDB_G0279231	804	1.37458	0.808321	5.20622	5.18488	4.45443	4.23778	1.12187	0.737613
DDB_G0279233	1335	0.834952	0.35778	4.72715	3.1878	1.56478	2.01977	2.03858	1.89799
DDB_G0279235	219	0	0	0	0	0	0	0.442933	0
DDB_G0279237	2931	0.597795	0.344157	0.136156	0.149877	0.025885	0.0254638	0.144458	0.0889573
DDB_G0279239	897	0.0229212	0	0.24651	0.436049	0.618905	0.560383	2.92623	1.2263
DDB_G0279241	2760	0.234142	0.158286	33.2702	37.4048	19.9791	24.6014	15.1622	13.5013
DDB_G0279243	1545	0.0454755	0.0121774	3.1471	4.24921	5.16802	7.32211	0.72097	1.1985
DDB_G0279245	2298	4.11407	3.2995	6.78965	4.40837	2.08542	2.58682	2.12529	2.35462
DDB_G0279247	729	3.30019	2.53234	91.6734	115.945	45.1298	45.6765	26.2521	22.3663
DDB_G0279249	963	0	0	2.06229	2.09994	0.884915	1.43292	0.672886	0.884215
DDB_G0279251	4692	0.981349	0.57499	3.24222	3.78239	1.43665	1.52986	0.345697	0.411549
DDB_G0279253	1539	0.445403	0.19886	2.74033	2.6995	1.59937	1.79599	0.42192	0.421471
DDB_G0279255	5097	2.05362	1.45105	4.34748	4.54707	0.833663	0.985866	0.699587	1.2015
